group,weight,id,lat,lon,x,y,row,col,year,cycle,unc_m,ika,manty,kuusi,koivu,tilavuus,ppa,latvuspeitto,keskipituus,keskilapimitta,pine_share,spruce_share,decid_share,stems_ha,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_missing,main_1,main_2,main_3,main_4,ika_m3,manty_m3,kuusi_m3,latvuspeitto_m3,ppa_m3,ika_m9,manty_m9,kuusi_m9,latvuspeitto_m9,ppa_m9,dry_site_frac9,pine_max9,spruce_min9,elev,slope,northness,eastness,tpi7,tpi31,relief7,soil_coarse,soil_till,soil_fine,soil_rock,soil_peat,soil_other,soil_none,coarse_frac9,coarse_frac31,glac_glaciofluvial,glac_littoral,glac_moraine,glac_other,glac_none,glacfl_frac31,thermal_sum,precip
bg_random,1.0,,65.71062853307292,25.19955236131266,417368.0,7288840.0,30591,22483,,2023,,85,31,6,18,55,9,36,96,13,0.55357,0.10714,0.32143,678.06,0,0,0,1,0,0,0,0,0,0,0,1,0,79.222,32.444,6.2222,43.556,10.111,78.259,29.914,5.2963,38.58,8.642,0.92593,47,0,39.3,0.25322,0.70711,-0.70711,0.016327,-0.11176,0.9,0,0,0,0,1,0,0,0,0.43288,0,0,0,0,1,0,1035.6,655.7
bg_random,1.0,,65.28060882380275,28.166755374630288,554440.0,7240232.0,33629,31050,,2023,,88,15,0,0,15,3,14,57,8,0.9375,0,0,596.83,0,0,1,0,0,0,0,0,0,0,0,1,0,83,24.111,2.1111,23.778,4.6667,70.778,21.556,1.1481,21.062,4.6173,0.87654,81,0,183.2,0.40035,0.89444,0.44719,0.010193,-0.032684,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,936.14,699.95
bg_random,1.0,,62.96354396194266,25.589229244213254,428456.0,6982312.0,49749,23176,,2023,,27,1,8,61,80,8,65,103,10,0.012346,0.098765,0.75309,1018.6,0,1,0,0,0,0,0,0,0,1,0,0,0,30.333,8.6667,22.111,71.333,12.444,32.628,9.2308,28.115,74.487,16.218,0.012346,54,5,137.2,2.6599,-0.73994,-0.67267,-0.16531,-0.38866,5.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1182.6,609.27
bg_random,1.0,,62.51423780736731,25.092096903450958,401768.0,6932920.0,52836,21508,,2023,,56,24,0,1,24,6,39,67,10,0.96,0,0.04,763.94,0,0,0,0,0,1,0,0,0,0,0,1,0,69.778,54.778,1.3333,46.778,10.444,72.333,68.099,2.1235,48.148,12.605,0.97531,180,0,235.3,0.25323,-0.70711,-0.70711,-0.087753,-1.3753,0.59999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1114.4,687.62
bg_random,1.0,,64.59542978762005,27.043953590924236,502104.0,7163368.0,38433,27779,,2023,,65,100,18,8,128,19,58,155,19,0.77519,0.13953,0.062016,670.13,0,0,1,0,0,0,0,0,0,1,0,0,0,66.667,88.778,43,67.111,21.111,70.778,75.679,37.074,62.16,19.025,0.48148,124,0,140.6,0.80067,0.89443,-0.44721,-0.24081,-1.1275,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1042.4,636.89
bg_random,1.0,,66.53842454991204,24.909994074395478,407160.0,7381480.0,24801,21845,,2023,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15.889,4.4444,0,6.4444,1,20.218,3.6282,0.025641,6.1667,1,0.17284,23,0,171.2,0.71618,-4.3711e-08,1,-0.016327,-0.87129,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,918.52,593.61
bg_random,1.0,,66.4305301992757,24.12962657142566,371960.0,7370840.0,25466,19645,,2023,,80,27,60,35,128,23,59,136,17,0.2093,0.46512,0.27132,1013.3,0,0,1,0,0,0,0,0,0,0,1,0,0,79,50.625,52.5,61.75,22,68.167,49.771,32.562,58.854,19.562,0.074074,115,2,74.9,1.1323,-0.94868,0.31622,-0.35918,-1.8624,3.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,963.13,602.18
bg_fungi,1.0,4599698313,62.199238,30.286629,670966.5135252015,6900715.033454301,54849,38333,2023,2023,,38,5,18,144,170,18,70,192,19,0.02924,0.10526,0.84211,634.86,0,1,0,0,0,0,0,0,0,1,0,0,0,38.857,19.286,25.429,72.857,19.714,43.479,58.169,21.155,71.859,19.479,0.037037,201,0,99.4,18.343,-0.98022,-0.19793,-3.1286,-6.5279,27.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.5,694.34
bg_fungi,1.0,4599698406,62.201013,30.287307,670991.722813305,6900914.382641517,54836,38334,2023,2023,,57,142,13,1,156,22,71,187,22,0.90446,0.082803,0.0063694,578.75,0,0,1,0,0,0,0,0,0,1,0,0,0,58,90.778,69.889,71.222,25.111,51.679,52.128,88.641,73.205,24.321,0.024691,178,8,120.6,34.945,0.73343,0.67976,8.9898,23.791,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.3,694.54
bg_fungi,1.0,4599698407,62.200754,30.287644,671010.7060377,6900886.445921402,54838,38336,2023,2023,,55,69,131,23,236,28,76,192,22,0.29114,0.55274,0.097046,736.58,0,0,1,0,0,0,0,0,0,1,0,0,0,51.889,51.667,113.89,73.556,23.222,49.605,47.679,82.938,75.42,24.235,0.037037,199,1,119.8,31.114,0.73002,0.68342,5.3224,22.671,37.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.4,694.52
bg_fungi,1.0,4599698408,62.200555,30.28836,671049.0522082649,6900866.188627955,54839,38338,2023,2023,,52,46,76,55,178,23,67,201,23,0.25698,0.42458,0.30726,553.58,0,0,1,0,0,0,0,0,0,1,0,0,0,38.111,54.556,49.667,78.778,21.556,49.086,44.086,99.444,75.383,24.247,0.012346,182,1,113.8,16.853,0.73243,0.68085,0.63062,16.674,33.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.4,694.52
bg_fungi,1.0,4599698409,62.200553,30.288568,671059.8762399495,6900866.515596659,54839,38339,2023,2023,,27,13,30,56,106,18,78,114,11,0.1215,0.28037,0.52336,1894.1,0,0,1,0,0,0,0,0,0,1,0,0,0,37,64.556,38.556,76.889,22.556,50.962,46.975,111.93,75.113,24.737,0.024691,182,1,110.4,10.61,0.88419,0.46712,-1.0061,13.415,33.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.4,694.53
bg_fungi,1.0,4599698439,62.198006,30.291276,671215.0698954943,6900590.191786654,54857,38348,2023,2023,,27,10,23,70,111,18,74,120,11,0.089286,0.20536,0.625,1894.1,0,0,1,0,0,0,0,0,0,1,0,0,0,51.222,63.111,101.33,77.222,25.444,41.765,31.593,74.074,73.926,20.728,0.037037,212,1,110,36.929,0.99368,0.11226,-3.9633,1.4525,42.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.8,694.34
bg_fungi,1.0,4599698440,62.198068,30.292255,671265.6155143538,6900599.681835291,54856,38352,2023,2023,,56,44,146,87,279,27,75,218,25,0.15714,0.52143,0.31071,550.04,0,0,1,0,0,0,0,0,0,1,0,0,0,57.778,37.111,123.22,71.333,23.111,48.392,46.676,75.068,70.216,20.851,0.049383,212,0,105.5,14.757,0.99655,0.083046,-4.7367,-2.8447,39.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.8,694.38
bg_fungi,1.0,4599698441,62.197886,30.292922,671301.3227042875,6900581.189833635,54857,38354,2023,2023,,53,29,123,41,210,26,74,181,21,0.13744,0.58294,0.19431,750.66,0,0,1,0,0,0,0,0,0,1,0,0,0,73.778,49.889,159.67,72.333,27.222,53.308,59.141,80.564,70.051,21.667,0.074074,184,0,114.6,35.781,0.99728,-0.073712,-1.1082,5.806,54.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.8,694.38
bg_fungi,1.0,4599698442,62.197657,30.293397,671327.3146840624,6900556.958990721,54859,38355,2023,2023,,69,117,0,5,123,15,55,188,22,0.94355,0,0.040323,394.6,0,0,0,1,0,0,0,0,0,1,0,0,0,66.111,106.56,55.889,65.889,22.667,54.012,61.827,75.099,70.63,22.247,0.074074,184,0,133.5,25.105,0.98711,0.16007,4.6816,24.213,46.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.9,694.36
bg_fungi,1.0,4599698443,62.197452,30.294703,671396.3742212516,6900537.599236659,54860,38360,2023,2023,,74,73,175,18,275,28,84,188,21,0.26449,0.63406,0.065217,808.41,0,0,1,0,0,0,0,0,0,1,0,0,0,62.556,96.444,75.222,69.778,23.556,56.696,63.608,73.278,69.861,22.456,0.098765,169,1,125.1,36.677,0.96089,0.27694,-1.4735,16.887,63.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.9,694.38
bg_fungi,1.0,4599698464,62.200893,30.289824,671123.244220634,6900907.67704279,54837,38343,2023,2023,,87,64,243,21,337,33,76,226,28,0.18935,0.71893,0.06213,535.93,0,1,0,0,0,0,0,0,0,1,0,0,0,74,56.125,210.13,73,30,60.946,69.857,123.57,72.946,26.625,0.061728,182,1,97.7,37.6,0.88867,0.45854,1.1,1.8022,38.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.5,694.59
bg_fungi,1.0,4599698465,62.200815,30.289936,671129.5078270411,6900899.2916557845,54837,38343,2023,2023,,87,64,243,21,337,33,76,226,28,0.18935,0.71893,0.06213,535.93,0,1,0,0,0,0,0,0,0,1,0,0,0,74,56.125,210.13,73,30,60.946,69.857,123.57,72.946,26.625,0.061728,182,1,97.7,37.6,0.88867,0.45854,1.1,1.8022,38.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.5,694.59
bg_fungi,1.0,4599698466,62.200581,30.289818,671124.6980290181,6900872.935444468,54839,38343,2023,2023,,73,143,17,1,161,22,73,177,21,0.88272,0.10494,0.0061728,635.18,0,0,0,1,0,0,0,0,0,1,0,0,0,64.444,92.667,80.667,72.222,25.556,55.043,64.725,109.2,73.13,25.014,0.061728,182,1,115.6,20.352,0.86772,0.49705,9.1061,19.093,38.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.5,694.56
bg_fungi,1.0,4599698467,62.200608,30.289891,671128.3400656615,6900876.133515632,54839,38343,2023,2023,,73,143,17,1,161,22,73,177,21,0.88272,0.10494,0.0061728,635.18,0,0,0,1,0,0,0,0,0,1,0,0,0,64.444,92.667,80.667,72.222,25.556,55.043,64.725,109.2,73.13,25.014,0.061728,182,1,115.6,20.352,0.86772,0.49705,9.1061,19.093,38.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.5,694.56
bg_fungi,1.0,4599698468,62.200289,30.289465,671107.9999695161,6900839.50269211,54841,38342,2023,2023,,29,16,77,25,121,19,80,130,14,0.13115,0.63115,0.20492,1234.3,0,0,1,0,0,0,0,0,0,1,0,0,0,41.333,40,109.78,76.111,23.444,49.2,63.225,92.713,73.575,23.575,0.074074,182,0,116.9,11.723,-0.60241,-0.79819,2.4041,19.268,26.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.5,694.52
bg_fungi,1.0,4599698469,62.200259,30.289252,671097.096989049,6900835.600740555,54841,38341,2023,2023,,35,35,97,24,158,26,79,159,17,0.22013,0.61006,0.15094,1145.5,0,0,1,0,0,0,0,0,0,1,0,0,0,39.444,41,114.11,76.889,23.889,48.037,61.704,97.469,74.519,23.889,0.074074,182,1,113.6,6.0883,-0.087895,-0.99613,-1.402,15.765,17.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.5,694.51
bg_fungi,1.0,4599698470,62.197312,30.29573,671450.5609975491,6900524.736507804,54861,38363,2023,2023,,43,25,42,40,108,20,79,140,17,0.22936,0.38532,0.36697,881.13,0,0,1,0,0,0,0,0,0,1,0,0,0,57.222,66.333,67.333,69,21.556,54.688,55.896,73.299,67.727,21.221,0.11111,169,1,129.9,30.112,0.97529,0.22092,3.7878,23.356,65.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1190,694.39
bg_fungi,1.0,4599698471,62.197358,30.296273,671478.5305055919,6900531.294402944,54860,38365,2023,2023,,76,92,74,51,247,28,70,198,24,0.37097,0.29839,0.20565,618.94,0,0,1,0,0,0,0,0,0,1,0,0,0,73.333,70.111,147.44,72.444,27.556,58.591,54.045,95.591,65.727,21.924,0.14815,152,1,118.7,42.988,0.99905,0.043583,5.3776,13.993,64.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1190,694.42
bg_fungi,1.0,4599698472,62.19724,30.296412,671486.4261623942,6900518.529172879,54861,38365,2023,2023,,60,94,17,1,113,20,60,170,21,0.82456,0.14912,0.0087719,577.43,0,0,0,1,0,0,0,0,0,1,0,0,0,53.889,59.333,57.556,65.889,19.222,54.918,49.479,81.973,65.411,20.712,0.14815,152,1,128.7,28.403,0.99395,-0.1098,6.5653,23.656,66.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1190,694.41
bg_fungi,1.0,4599699382,62.199263,30.286519,670960.6536665014,6900717.52549034,54849,38333,2023,2023,,38,5,18,144,170,18,70,192,19,0.02924,0.10526,0.84211,634.86,0,1,0,0,0,0,0,0,0,1,0,0,0,38.857,19.286,25.429,72.857,19.714,43.479,58.169,21.155,71.859,19.479,0.037037,201,0,99.4,18.343,-0.98022,-0.19793,-3.1286,-6.5279,27.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.5,694.34
bg_fungi,1.0,4599699383,62.200958,30.28743,670998.4278168351,6900908.585982682,54837,38335,2023,2023,,47,88,74,1,163,23,72,162,18,0.53659,0.45122,0.0060976,903.84,0,0,1,0,0,0,0,0,0,1,0,0,0,50.889,68.333,78.444,73.556,24.444,51.506,50.704,83.741,74.21,24.099,0.037037,178,1,119.3,35.609,0.68944,0.72435,6.0041,22.333,41.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.4,694.53
bg_fungi,1.0,4599699384,62.200713,30.287715,671014.6287785254,6900882.070145562,54838,38336,2023,2023,,55,69,131,23,236,28,76,192,22,0.29114,0.55274,0.097046,736.58,0,0,1,0,0,0,0,0,0,1,0,0,0,51.889,51.667,113.89,73.556,23.222,49.605,47.679,82.938,75.42,24.235,0.037037,199,1,119.8,31.114,0.73002,0.68342,5.3224,22.671,37.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.4,694.52
bg_fungi,1.0,4599699385,62.200499,30.288382,671050.512644422,6900860.013923991,54840,38338,2023,2023,,27,9,21,85,123,20,77,130,12,0.072581,0.16935,0.68548,1768.4,0,0,1,0,0,0,0,0,0,1,0,0,0,36.111,35.889,49.222,77.889,20.333,46.593,47.63,89.802,75.568,23.605,0.037037,182,1,115.7,12.543,0.49159,0.87082,-0.51428,18.02,26.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.4,694.51
bg_fungi,1.0,4599699386,62.200665,30.288457,671053.4724099861,6900878.687971655,54839,38338,2023,2023,,52,46,76,55,178,23,67,201,23,0.25698,0.42458,0.30726,553.58,0,0,1,0,0,0,0,0,0,1,0,0,0,38.111,54.556,49.667,78.778,21.556,49.086,44.086,99.444,75.383,24.247,0.012346,182,1,113.8,16.853,0.73243,0.68085,0.63062,16.674,33.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.4,694.52
bg_fungi,1.0,4599699387,62.200891,30.289119,671086.6070941917,6900905.591161582,54837,38340,2023,2023,,51,77,119,23,227,27,77,184,21,0.33772,0.52193,0.10088,779.53,0,0,1,0,0,0,0,0,0,1,0,0,0,56.889,55.111,117.89,75.444,26.778,57.873,58.746,131.23,73.521,26.451,0.024691,182,1,104.9,23.33,0.99989,0.014491,3.6225,8.7971,38.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.4,694.57
bg_fungi,1.0,4599699418,62.198298,30.290656,671181.1841017765,6900621.052005743,54855,38346,2023,2023,,52,20,51,68,139,23,67,183,20,0.14286,0.36429,0.48571,732.11,0,0,1,0,0,0,0,0,0,1,0,0,0,36.333,20.222,35.667,68.333,16.556,37.57,26.899,56.81,68.696,17.987,0.024691,212,0,97,10.025,0.98995,-0.14142,-6.9122,-11.144,31.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.7,694.35
bg_fungi,1.0,4599699419,62.198121,30.291575,671229.9633079809,6900603.782088134,54856,38349,2023,2023,,40,47,42,58,152,21,77,139,16,0.30719,0.27451,0.37908,1044.5,0,0,1,0,0,0,0,0,0,1,0,0,0,44.778,48.889,60.222,73.667,21.333,42.115,33.064,68.744,71.603,19.692,0.024691,212,1,102.4,17.354,0.96,-0.28,-6.7918,-5.9939,36.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.8,694.36
bg_fungi,1.0,4599699420,62.197936,30.291152,671209.0196219856,6900582.072841321,54857,38348,2023,2023,,27,10,23,70,111,18,74,120,11,0.089286,0.20536,0.625,1894.1,0,0,1,0,0,0,0,0,0,1,0,0,0,51.222,63.111,101.33,77.222,25.444,41.765,31.593,74.074,73.926,20.728,0.037037,212,1,110,36.929,0.99368,0.11226,-3.9633,1.4525,42.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.8,694.34
bg_fungi,1.0,4599699421,62.198087,30.292349,671270.394815189,6900602.045208162,54856,38352,2023,2023,,56,44,146,87,279,27,75,218,25,0.15714,0.52143,0.31071,550.04,0,0,1,0,0,0,0,0,0,1,0,0,0,57.778,37.111,123.22,71.333,23.111,48.392,46.676,75.068,70.216,20.851,0.049383,212,0,105.5,14.757,0.99655,0.083046,-4.7367,-2.8447,39.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.8,694.38
bg_fungi,1.0,4599699422,62.197856,30.293067,671309.0310054801,6900578.2344933655,54857,38354,2023,2023,,53,29,123,41,210,26,74,181,21,0.13744,0.58294,0.19431,750.66,0,0,1,0,0,0,0,0,0,1,0,0,0,73.778,49.889,159.67,72.333,27.222,53.308,59.141,80.564,70.051,21.667,0.074074,184,0,114.6,35.781,0.99728,-0.073712,-1.1082,5.806,54.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.8,694.38
bg_fungi,1.0,4599699423,62.197661,30.293435,671329.26760674,6900557.5047518285,54859,38356,2023,2023,,60,82,46,38,174,22,65,173,21,0.46857,0.26286,0.21714,635.18,0,0,1,0,0,0,0,0,0,1,0,0,0,61.111,97,57.333,70.333,22.111,55.802,69.519,71.531,70.58,22.481,0.08642,184,0,131.7,25.199,0.95635,0.29222,3.598,22.476,49.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.9,694.37
bg_fungi,1.0,4599699424,62.197696,30.293704,671343.0543556305,6900562.112152368,54858,38356,2023,2023,,51,87,114,22,232,28,80,185,21,0.37339,0.48927,0.094421,808.41,0,0,1,0,0,0,0,0,0,1,0,0,0,62.778,75.111,91.556,72.111,24.778,57.837,72.4,78.362,69.613,22.55,0.08642,184,0,125.3,28.827,0.98229,0.18737,4.4327,16.314,59.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.8,694.38
bg_fungi,1.0,4599699425,62.197281,30.295224,671424.4299861233,6900519.946315695,54861,38362,2023,2023,,54,112,27,11,151,22,70,180,21,0.73684,0.17763,0.072368,635.18,0,0,1,0,0,0,0,0,0,1,0,0,0,63.667,79,77.889,68.667,23.444,54.139,57.051,68.608,69.063,21.456,0.11111,169,1,132,32.312,0.94868,0.31623,3.8449,24.793,63.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.9,694.39
bg_fungi,1.0,4599699449,62.201271,30.289202,671088.7715863419,6900948.104691178,54834,38341,2023,2023,,83,56,269,15,341,32,76,225,27,0.16374,0.78655,0.04386,558.9,0,1,0,0,0,0,0,0,0,1,0,0,0,69.667,54,239.83,72.5,31.167,68.15,60.65,174.85,72.65,29,0.024691,98,21,81.5,9.8889,0.968,0.25096,-4.9653,-13.332,23.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.4,694.62
bg_fungi,1.0,4599699450,62.200995,30.289335,671097.2470708613,6900917.7372462265,54836,38341,2023,2023,,76,90,77,50,246,28,70,198,24,0.36437,0.31174,0.20243,618.94,0,0,1,0,0,0,0,0,0,1,0,0,0,64.778,60.444,182.89,71.889,29.111,61.397,66.552,138.66,73.19,27.155,0.049383,182,1,93.6,29.418,0.96982,0.24384,-1.4796,-2.1276,36.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.4,694.59
bg_fungi,1.0,4599699451,62.200746,30.28982,671123.8682084327,6900891.305304288,54838,38343,2023,2023,,87,53,201,18,283,31,72,209,25,0.18662,0.70775,0.06338,631.53,0,0,1,0,0,0,0,0,0,1,0,0,0,68,74.778,141.22,73.667,27.778,57.968,66.984,114.32,72.952,25.651,0.074074,182,1,109.2,31.823,0.90137,0.43306,7.5408,12.994,38.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.5,694.57
bg_fungi,1.0,4599699452,62.200665,30.289764,671121.4155106324,6900882.141947787,54838,38343,2023,2023,,87,53,201,18,283,31,72,209,25,0.18662,0.70775,0.06338,631.53,0,0,1,0,0,0,0,0,0,1,0,0,0,68,74.778,141.22,73.667,27.778,57.968,66.984,114.32,72.952,25.651,0.074074,182,1,109.2,31.823,0.90137,0.43306,7.5408,12.994,38.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.5,694.57
bg_fungi,1.0,4599699453,62.200533,30.289958,671132.2474661941,6900867.963086328,54839,38343,2023,2023,,73,143,17,1,161,22,73,177,21,0.88272,0.10494,0.0061728,635.18,0,0,0,1,0,0,0,0,0,1,0,0,0,64.444,92.667,80.667,72.222,25.556,55.043,64.725,109.2,73.13,25.014,0.061728,182,1,115.6,20.352,0.86772,0.49705,9.1061,19.093,38.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.5,694.56
bg_fungi,1.0,4599699454,62.197296,30.29598,671463.6491086354,6900523.61778449,54861,38364,2023,2023,,43,58,52,16,127,20,77,152,18,0.45312,0.40625,0.125,785.95,0,0,1,0,0,0,0,0,0,1,0,0,0,53.556,58.111,54.333,67.556,19.444,54.84,53.267,76.133,66.467,20.867,0.14815,169,1,127.9,26.056,0.99705,0.076697,3.7816,22.077,66.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1190,694.4
bg_fungi,1.0,4599699455,62.197132,30.295882,671459.4839377753,6900505.105040366,54862,38364,2023,2023,,32,41,4,51,110,13,61,110,12,0.36937,0.036036,0.45946,1149.5,0,1,0,0,0,0,0,0,0,1,0,0,0,36.667,34.333,17.111,65.111,14,51.101,48.152,64.595,67.557,19.911,0.14815,169,1,134.3,18.135,0.99228,0.12403,2.6163,28.246,60.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1190,694.39
bg_fungi,1.0,4599700381,62.198682,30.287803,671030.6903068594,6900656.251165226,54852,38337,2023,2023,,20,2,20,27,56,10,62,75,7,0.035088,0.35088,0.47368,2598.4,0,0,1,0,0,0,0,0,0,0,1,0,0,24.286,7.5714,13,62.429,11.143,33.395,14.079,28.789,70.645,16.316,0,66,3,94.6,0.25323,-0.70711,-0.70711,-2.9837,-12.075,11.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.6,694.33
bg_fungi,1.0,4599700416,62.199272,30.286589,670964.2418381004,6900718.712045645,54849,38333,2023,2023,,38,5,18,144,170,18,70,192,19,0.02924,0.10526,0.84211,634.86,0,1,0,0,0,0,0,0,0,1,0,0,0,38.857,19.286,25.429,72.857,19.714,43.479,58.169,21.155,71.859,19.479,0.037037,201,0,99.4,18.343,-0.98022,-0.19793,-3.1286,-6.5279,27.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.5,694.34
bg_fungi,1.0,4599700417,62.20035,30.288124,671037.9434925956,6900842.748507184,54841,38337,2023,2023,,36,0,90,109,234,21,72,163,15,0,0.38298,0.46383,1188.4,0,1,0,0,0,0,0,0,0,1,0,0,0,35,11.111,57,78,21,43.679,48,71.728,75.691,22.58,0.024691,199,1,121,15.363,0.32984,0.94404,1.3469,22.392,20.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.4,694.49
bg_fungi,1.0,4599700418,62.200576,30.288276,671044.5667436386,6900868.304007538,54839,38338,2023,2023,,52,46,76,55,178,23,67,201,23,0.25698,0.42458,0.30726,553.58,0,0,1,0,0,0,0,0,0,1,0,0,0,38.111,54.556,49.667,78.778,21.556,49.086,44.086,99.444,75.383,24.247,0.012346,182,1,113.8,16.853,0.73243,0.68085,0.63062,16.674,33.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.4,694.52
bg_fungi,1.0,4599700419,62.200582,30.288473,671054.7736859692,6900869.492302241,54839,38338,2023,2023,,52,46,76,55,178,23,67,201,23,0.25698,0.42458,0.30726,553.58,0,0,1,0,0,0,0,0,0,1,0,0,0,38.111,54.556,49.667,78.778,21.556,49.086,44.086,99.444,75.383,24.247,0.012346,182,1,113.8,16.853,0.73243,0.68085,0.63062,16.674,33.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.4,694.52
bg_fungi,1.0,4599700458,62.197859,30.292142,671260.9244311766,6900576.1211579535,54857,38351,2023,2023,,111,82,269,37,397,34,73,274,32,0.20603,0.67588,0.092965,422.76,0,0,1,0,0,0,0,0,0,1,0,0,0,70.778,55.778,164.67,75.556,28,46.275,46.175,71.562,71.425,20.725,0.049383,212,0,110.6,28.435,0.99263,-0.12119,-4.9878,1.8584,45.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.8,694.36
bg_fungi,1.0,4599700459,62.197871,30.292451,671276.920988668,6900578.274193546,54857,38352,2023,2023,,98,69,258,25,362,34,73,253,30,0.19008,0.71074,0.068871,481,0,0,1,0,0,0,0,0,0,1,0,0,0,70.222,54.444,166.11,74.444,27.889,48.127,48.759,74.899,70.722,21.101,0.049383,212,0,111.4,30.012,0.99006,-0.14066,-4.5612,2.6058,46.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.8,694.37
bg_fungi,1.0,4599700460,62.197815,30.293017,671306.6638209457,6900573.538884073,54858,38354,2023,2023,,96,70,149,9,238,30,72,232,26,0.29289,0.62343,0.037657,565.05,0,0,1,0,0,0,0,0,0,1,0,0,0,67.778,66.444,118.11,70.333,25.889,53.185,57.728,80.272,70.654,21.889,0.074074,184,0,127,31.379,0.99916,-0.040991,4.5163,17.868,52.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.8,694.37
bg_fungi,1.0,4599700461,62.197653,30.293526,671334.0439346517,6900556.855170736,54859,38356,2023,2023,,60,82,46,38,174,22,65,173,21,0.46857,0.26286,0.21714,635.18,0,0,1,0,0,0,0,0,0,1,0,0,0,61.111,97,57.333,70.333,22.111,55.802,69.519,71.531,70.58,22.481,0.08642,184,0,131.7,25.199,0.95635,0.29222,3.598,22.476,49.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1189.9,694.37
bg_fungi,1.0,4599700462,62.197274,30.295609,671444.4856838628,6900520.186679006,54861,38363,2023,2023,,43,25,42,40,108,20,79,140,17,0.22936,0.38532,0.36697,881.13,0,0,1,0,0,0,0,0,0,1,0,0,0,57.222,66.333,67.333,69,21.556,54.688,55.896,73.299,67.727,21.221,0.11111,169,1,129.9,30.112,0.97529,0.22092,3.7878,23.356,65.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1190,694.39
